playerID,awardID,yearID,teamID
murphdw01,gg,1983,OAK
murphdw01,gg,1984,OAK
murphdw01,gg,1985,OAK
murphjo04,as,1937,NYA
murphjo04,as,1938,NYA
murphjo04,as,1939,NYA
murphse01,gg,2021,OAK
murraed02,as,1978,BAL
murraed02,as,1981,BAL
murraed02,as,1982,BAL
murraed02,as,1983,BAL
murraed02,as,1984,BAL
murraed02,as,1985,BAL
murraed02,as,1986,BAL
murraed02,as,1991,LAN
murraed02,gg,1982,BAL
murraed02,gg,1983,BAL
murraed02,gg,1984,BAL
murraed02,hof,2003,Y
murraed02,roty,1977,BAL
murraed02,ss,1983,BAL
murraed02,ss,1984,BAL
murraed02,ss,1990,LAN
musgrjo01,as,2022,SDN
musiast01,as,1943,SLN
musiast01,as,1944,SLN
musiast01,as,1946,SLN
musiast01,as,1947,SLN
musiast01,as,1948,SLN
musiast01,as,1949,SLN
musiast01,as,1950,SLN
musiast01,as,1951,SLN
musiast01,as,1952,SLN
musiast01,as,1953,SLN
musiast01,as,1954,SLN
musiast01,as,1955,SLN
musiast01,as,1956,SLN
musiast01,as,1957,SLN
musiast01,as,1958,SLN
musiast01,as,1959,SLN
musiast01,as,1960,SLN
musiast01,as,1961,SLN
musiast01,as,1962,SLN
musiast01,as,1963,SLN
musiast01,hof,1969,Y
musiast01,mvp,1943,SLN
musiast01,mvp,1946,SLN
musiast01,mvp,1948,SLN
mussimi01,as,1992,BAL
mussimi01,as,1993,BAL
mussimi01,as,1994,BAL
mussimi01,as,1997,BAL
mussimi01,as,1999,BAL
mussimi01,gg,1996,BAL
mussimi01,gg,1997,BAL
mussimi01,gg,1998,BAL
mussimi01,gg,1999,BAL
mussimi01,gg,2001,NYA
mussimi01,gg,2003,NYA
mussimi01,gg,2008,NYA
mussimi01,hof,2019,Y
myerbu01,as,1935,WS1
myerbu01,as,1937,WS1
myersra01,as,1990,CIN
myersra01,as,1994,CHN
myersra01,as,1995,CHN
myersra01,as,1997,BAL
myerswi01,as,2016,SDN
myerswi01,roty,2013,TBA
nagych01,as,1992,CLE
nagych01,as,1996,CLE
nagych01,as,1999,CLE
napolmi01,as,2012,TEX
narlera01,as,1956,CLE
narlera01,as,1958,CLE
narvaom01,as,2021,MIL
nathajo01,as,2004,MIN
nathajo01,as,2005,MIN
nathajo01,as,2008,MIN
nathajo01,as,2009,MIN
nathajo01,as,2012,TEX
nathajo01,as,2013,TEX
navardi01,as,2008,TBA
neaglde01,as,1995,PIT
neaglde01,as,1997,ATL
nealch01,as,1959,LAN
nealch01,as,1960,LAN
nealch01,gg,1959,LAN
nelsoda01,as,1973,TEX
nelsoje01,as,2001,SEA
nenro01,as,1998,SFN
nenro01,as,1999,SFN
nenro01,as,2002,SFN
neshepa01,as,2014,SLN
neshepa01,as,2017,PHI
nettlgr01,as,1975,NYA
nettlgr01,as,1977,NYA
nettlgr01,as,1978,NYA
nettlgr01,as,1979,NYA
nettlgr01,as,1980,NYA
nettlgr01,as,1985,SDN
nettlgr01,gg,1977,NYA
nettlgr01,gg,1978,NYA
nevinph01,as,2001,SDN
newcodo01,as,1949,BRO
newcodo01,as,1950,BRO
newcodo01,as,1951,BRO
newcodo01,as,1955,BRO
newcodo01,mvp,1956,BRO
newcodo01,roty,1949,BRO
newhoha01,as,1942,DET
newhoha01,as,1943,DET
newhoha01,as,1944,DET
newhoha01,as,1945,DET
newhoha01,as,1946,DET
newhoha01,as,1947,DET
newhoha01,as,1948,DET
newhoha01,hof,1992,Y
newhoha01,mvp,1944,DET
newhoha01,mvp,1945,DET
newmaje01,as,1979,OAK
newsobo01,as,1938,SLA
newsobo01,as,1939,DET
newsobo01,as,1940,DET
newsobo01,as,1944,PHA
nichobi01,as,1940,CHN
nichobi01,as,1941,CHN
nichobi01,as,1943,CHN
nichobi01,as,1944,CHN
nichobi01,as,1945,CHN
nichoki01,hof,1949,Y
niekrjo01,as,1979,HOU
niekrph01,as,1969,ATL
niekrph01,as,1975,ATL
niekrph01,as,1978,ATL
niekrph01,as,1982,ATL
niekrph01,as,1984,NYA
niekrph01,gg,1978,ATL
niekrph01,gg,1979,ATL
niekrph01,gg,1980,ATL
niekrph01,gg,1982,ATL
niekrph01,gg,1983,ATL
niekrph01,hof,1997,Y
nilssda01,as,1999,MIL
nokesma01,as,1987,DET
nokesma01,ss,1987,DET
nolaaa01,as,2018,PHI
nolanga01,as,1972,CIN
nomohi01,as,1995,LAN
nomohi01,roty,1995,LAN
norenir01,as,1954,NYA
norride01,as,2014,OAK
norrimi01,as,1981,OAK
norrimi01,gg,1980,OAK
norrimi01,gg,1981,OAK
nunezed02,as,2016,MIN
nuxhajo01,as,1955,CIN
nuxhajo01,as,1956,CIN
odayda01,as,2015,BAL
odayha01,hof,2013,Y
odeake01,as,1945,SLN
odellbi01,as,1958,BAL
odellbi01,as,1959,BAL
odombl01,as,1968,OAK
odombl01,as,1969,OAK
odonojo01,as,1965,KC1
odorija01,as,2019,MIN
odoulle01,as,1933,NY1
ofarrbo01,mvp,1926,SLN
offerjo01,as,1995,LAN
offerjo01,as,1999,BOS
ogandal01,as,2011,TEX
oglivbe01,as,1980,MIL
oglivbe01,as,1982,MIL
oglivbe01,as,1983,MIL
oglivbe01,ss,1980,ML4
ohtansh01,as,2021,LAA
ohtansh01,as,2022,LAA
ohtansh01,mvp,2021,LAA
ohtansh01,roty,2018,LAA
ohtansh01,ss,2021,LAA
okajihi01,as,2007,BOS
olerujo01,as,1993,TOR
olerujo01,as,2001,SEA
olerujo01,gg,2000,SEA
olerujo01,gg,2002,SEA
olerujo01,gg,2003,SEA
olivato01,as,1964,MIN
olivato01,as,1965,MIN
olivato01,as,1966,MIN
olivato01,as,1967,MIN
olivato01,as,1968,MIN
olivato01,as,1969,MIN
olivato01,as,1970,MIN
olivato01,as,1971,MIN
olivato01,gg,1966,MIN
olivato01,hof,2022,Y
olivato01,roty,1964,MIN
oliveal01,as,1972,PIT
oliveal01,as,1975,PIT
oliveal01,as,1976,PIT
oliveal01,as,1980,TEX
oliveal01,as,1981,TEX
oliveal01,as,1982,MON
oliveal01,as,1983,MON
oliveal01,ss,1980,TEX
oliveal01,ss,1981,TEX
oliveal01,ss,1982,MON
olsongr01,as,1990,BAL
olsongr01,roty,1989,BAL
olsongr02,as,1990,ATL
olsonma02,as,2021,OAK
olsonma02,gg,2018,OAK
olsonma02,gg,2019,OAK
omallwa99,hof,2008,Y
oneilbu01,hof,2022,Y
oneilpa01,as,1991,CIN
oneilpa01,as,1994,NYA
oneilpa01,as,1995,NYA
oneilpa01,as,1997,NYA
oneilpa01,as,1998,NYA
oneilty01,gg,2020,SLN
oneilty01,gg,2021,SLN
ontivst02,as,1995,OAK
ordonma01,as,1999,CHA
ordonma01,as,2000,CHA
ordonma01,as,2001,CHA
ordonma01,as,2003,CHA
ordonma01,as,2006,DET
ordonma01,as,2007,DET
ordonma01,ss,2000,CHA
ordonma01,ss,2002,CHA
ordonma01,ss,2007,DET
ordonre01,gg,1997,NYN
ordonre01,gg,1998,NYN
ordonre01,gg,1999,NYN
oroscje01,as,1983,NYN
oroscje01,as,1984,NYN
orourji01,hof,1945,Y
ortajo01,as,1975,CHA
ortajo01,as,1980,CLE
ortizda01,as,2004,BOS
ortizda01,as,2005,BOS
ortizda01,as,2006,BOS
ortizda01,as,2007,BOS
ortizda01,as,2008,BOS
ortizda01,as,2010,BOS
ortizda01,as,2011,BOS
ortizda01,as,2012,BOS
ortizda01,as,2013,BOS
ortizda01,as,2016,BOS
ortizda01,hof,2022,Y
ortizda01,ss,2004,BOS
ortizda01,ss,2005,BOS
ortizda01,ss,2006,BOS
ortizda01,ss,2007,BOS
ortizda01,ss,2011,BOS
ortizda01,ss,2013,BOS
ortizda01,ss,2016,BOS
ortizda01,wsmvp,2013,BOS
ortizru01,as,2003,ATL
osteecl01,as,1967,LAN
osteecl01,as,1970,LAN
osteecl01,as,1973,LAN
osunaro01,as,2017,TOR
oswalro01,as,2005,HOU
oswalro01,as,2006,HOU
oswalro01,as,2007,HOU
otisam01,as,1970,KCA
otisam01,as,1971,KCA
otisam01,as,1972,KCA
otisam01,as,1973,KCA
otisam01,as,1976,KCA
otisam01,gg,1971,KCA
otisam01,gg,1973,KCA
otisam01,gg,1974,KCA
otoolji01,as,1963,CIN
ottme01,as,1934,NY1
ottme01,as,1935,NY1
ottme01,as,1936,NY1
ottme01,as,1937,NY1
ottme01,as,1938,NY1
ottme01,as,1939,NY1
ottme01,as,1940,NY1
ottme01,as,1941,NY1
ottme01,as,1942,NY1
ottme01,as,1943,NY1
ottme01,as,1944,NY1
ottme01,as,1945,NY1
ottme01,hof,1951,Y
owenmi01,as,1941,BRO
owenmi01,as,1942,BRO
owenmi01,as,1943,BRO
owenmi01,as,1944,BRO
owingmi01,ss,2007,ARI
ozunama01,as,2016,MIA
ozunama01,as,2017,MIA
ozunama01,gg,2017,MIA
ozunama01,ss,2017,MIA
ozunama01,ss,2020,ATL
pacioto01,as,1981,SEA
padilvi01,as,2002,PHI
pafkoan01,as,1945,CHN
pafkoan01,as,1947,CHN
pafkoan01,as,1948,CHN
pafkoan01,as,1949,CHN
pafkoan01,as,1950,CHN
pagejo01,as,1944,NYA
pagejo01,as,1947,NYA
pagejo01,as,1948,NYA
pagnoto01,as,1992,SLN
pagnoto01,gg,1991,SLN
pagnoto01,gg,1992,SLN
pagnoto01,gg,1994,SLN
paigesa01,as,1952,SLA
paigesa01,as,1953,SLA
paigesa01,hof,1971,Y
palmede01,as,1998,KCA
palmede01,ss,1998,KCA
palmede01,ss,1999,DET
palmeji01,as,1970,BAL
palmeji01,as,1971,BAL
palmeji01,as,1972,BAL
palmeji01,as,1975,BAL
palmeji01,as,1977,BAL
palmeji01,as,1978,BAL
palmeji01,gg,1976,BAL
palmeji01,gg,1977,BAL
palmeji01,gg,1978,BAL
palmeji01,gg,1979,BAL
palmeji01,hof,1990,Y
palmera01,as,1988,CHN
palmera01,as,1991,TEX
palmera01,as,1998,BAL
palmera01,as,1999,TEX
palmera01,gg,1997,BAL
palmera01,gg,1998,BAL
palmera01,gg,1999,TEX
palmera01,ss,1998,BAL
palmera01,ss,1999,TEX
panikjo01,as,2015,SFN
panikjo01,gg,2016,SFN
papeljo01,as,2006,BOS
papeljo01,as,2007,BOS
papeljo01,as,2008,BOS
papeljo01,as,2009,BOS
papeljo01,as,2012,PHI
papeljo01,as,2015,PHI
pappami01,as,1962,BAL
pappami01,as,1965,BAL
parkch01,as,2001,LAN
parkeda01,as,1977,PIT
parkeda01,as,1979,PIT
parkeda01,as,1980,PIT
parkeda01,as,1981,PIT
parkeda01,as,1985,CIN
parkeda01,as,1986,CIN
parkeda01,as,1990,MIL
parkeda01,gg,1977,PIT
parkeda01,gg,1978,PIT
parkeda01,gg,1979,PIT
parkeda01,mvp,1978,PIT
parkeda01,ss,1985,CIN
parkeda01,ss,1986,CIN
parkeda01,ss,1990,ML4
parkewe01,gg,1967,LAN
parkewe01,gg,1968,LAN
parkewe01,gg,1969,LAN
parkewe01,gg,1970,LAN
parkewe01,gg,1971,LAN
parkewe01,gg,1972,LAN
parneme01,as,1949,BOS
parneme01,as,1951,BOS
parrage01,gg,2011,ARI
parrage01,gg,2013,ARI
parrila01,as,1979,MON
parrila01,as,1987,TEX
parrila02,as,1980,DET
parrila02,as,1982,DET
parrila02,as,1983,DET
parrila02,as,1984,DET
parrila02,as,1985,DET
parrila02,as,1986,DET
parrila02,as,1988,PHI
parrila02,as,1990,CAL
parrila02,gg,1983,DET
parrila02,gg,1984,DET
parrila02,gg,1985,DET
parrila02,ss,1980,DET
parrila02,ss,1982,DET
parrila02,ss,1983,DET
parrila02,ss,1984,DET
parrila02,ss,1986,DET
parrila02,ss,1990,CAL
pascuca02,as,1959,WS1
pascuca02,as,1960,WS1
pascuca02,as,1961,MIN
pascuca02,as,1962,MIN
pascuca02,as,1964,MIN
passecl01,as,1941,CHN
passecl01,as,1942,CHN
passecl01,as,1943,CHN
passecl01,as,1945,CHN
passecl01,as,1946,CHN
patekfr01,as,1972,KCA
patekfr01,as,1976,KCA
patekfr01,as,1978,KCA
pattima01,as,1971,MIL
pavanca01,as,2004,FLO
pavliro01,as,1996,TEX
pearcst01,wsmvp,2018,BOS
pearcst01,wsmvp,2018,TOR
pearsal02,as,1963,LAA
pearsal02,roty,1958,WS1
pearsmo01,as,1936,NYA
pearsmo01,as,1940,NYA
peavyja01,as,2005,SDN
peavyja01,as,2007,SDN
peavyja01,as,2012,CHA
peckiro01,mvp,1925,WS1
pederjo01,as,2015,LAN
pederjo01,as,2022,SFN
pedrodu01,as,2008,BOS
pedrodu01,as,2009,BOS
pedrodu01,as,2010,BOS
pedrodu01,as,2013,BOS
pedrodu01,gg,2008,BOS
pedrodu01,gg,2011,BOS
pedrodu01,gg,2013,BOS
pedrodu01,gg,2014,BOS
pedrodu01,mvp,2008,BOS
pedrodu01,roty,2007,BOS
pedrodu01,ss,2008,BOS
penaca01,as,2009,TBA
penaca01,gg,2008,TBA
penaca01,ss,2007,TBA
penato01,as,1982,PIT
penato01,as,1984,PIT
penato01,as,1985,PIT
penato01,as,1986,PIT
penato01,as,1989,SLN
penato01,gg,1983,PIT
penato01,gg,1984,PIT
penato01,gg,1985,PIT
penato01,gg,1991,BOS
pencehu01,as,2009,HOU
pencehu01,as,2011,HOU
pencehu01,as,2014,SFN
pencehu01,as,2019,TEX
pendlte01,as,1992,ATL
pendlte01,gg,1987,SLN
pendlte01,gg,1989,SLN
pendlte01,gg,1992,ATL
pendlte01,mvp,1991,ATL
pennohe01,hof,1948,Y
pennybr01,as,2006,LAN
pennybr01,as,2007,LAN
pepitjo01,as,1963,NYA
pepitjo01,as,1964,NYA
pepitjo01,as,1965,NYA
pepitjo01,gg,1965,NYA
pepitjo01,gg,1966,NYA
pepitjo01,gg,1969,NYA
peralda01,gg,2019,ARI
peralda01,ss,2018,ARI
peralfr01,as,2021,MIL
peraljh01,as,2011,DET
peraljh01,as,2013,DET
peraljh01,as,2015,SLN
percitr01,as,1996,CAL
percitr01,as,1998,LAA
percitr01,as,1999,LAA
percitr01,as,2001,LAA
perezca01,as,1995,MON
perezch01,as,2011,CLE
perezch01,as,2012,CLE
perezma02,as,2022,TEX
perezne01,gg,2000,COL
perezod01,as,2002,LAN
perezpa01,as,1983,ATL
perezro02,gg,2019,CLE
perezro02,gg,2020,CLE
perezsa02,as,2013,KCA
perezsa02,as,2014,KCA
perezsa02,as,2015,KCA
perezsa02,as,2016,KCA
perezsa02,as,2017,KCA
perezsa02,as,2018,KCA
perezsa02,as,2021,KCA
perezsa02,gg,2013,KCA
perezsa02,gg,2014,KCA
perezsa02,gg,2015,KCA
perezsa02,gg,2016,KCA
perezsa02,gg,2018,KCA
perezsa02,ss,2016,KCA
perezsa02,ss,2018,KCA
perezsa02,ss,2020,KCA
perezsa02,ss,2021,KCA
perezsa02,wsmvp,2015,KCA
perezto01,as,1967,CIN
perezto01,as,1968,CIN
perezto01,as,1969,CIN
perezto01,as,1970,CIN
perezto01,as,1974,CIN
perezto01,as,1975,CIN
perezto01,as,1976,CIN
perezto01,hof,2000,Y
perkigl01,as,2013,MIN
perkigl01,as,2014,MIN
perkigl01,as,2015,MIN
perryga01,as,1966,SFN
perryga01,as,1970,SFN
perryga01,as,1972,CLE
perryga01,as,1974,CLE
perryga01,as,1979,SDN
perryga01,hof,1991,Y
perryge01,as,1988,ATL
perryji01,as,1961,CLE
perryji01,as,1970,MIN
perryji01,as,1971,MIN
peskyjo01,as,1946,BOS
peterfr01,as,1970,NYA
peterga01,as,1964,CHA
peterga01,as,1967,CHA
peterga01,roty,1963,CHA
petrori01,as,1967,BOS
petrori01,as,1969,BOS
petryda01,as,1985,DET
pettian01,as,1996,NYA
pettian01,as,2001,NYA
pettian01,as,2010,NYA
pettiga01,gg,1985,CAL
pettiga01,gg,1986,CAL
pettiga01,gg,1988,DET
pettiga01,gg,1989,DET
pettiga01,gg,1990,TEX
phelpba01,as,1938,BRO
phelpba01,as,1939,BRO
phelpba01,as,1940,BRO
phillbr01,as,2010,CIN
phillbr01,as,2011,CIN
phillbr01,as,2013,CIN
phillbr01,gg,2008,CIN
phillbr01,gg,2010,CIN
phillbr01,gg,2011,CIN
phillbr01,gg,2013,CIN
phillbr01,ss,2011,CIN
piazzmi01,as,1993,LAN
piazzmi01,as,1994,LAN
piazzmi01,as,1995,LAN
piazzmi01,as,1996,LAN
piazzmi01,as,1997,LAN
piazzmi01,as,1998,NYN
piazzmi01,as,1999,NYN
piazzmi01,as,2000,NYN
piazzmi01,as,2001,NYN
piazzmi01,as,2002,NYN
piazzmi01,as,2004,NYN
piazzmi01,as,2005,NYN
piazzmi01,hof,2016,Y
piazzmi01,roty,1993,LAN
piazzmi01,ss,1993,LAN
piazzmi01,ss,1994,LAN
piazzmi01,ss,1995,LAN
piazzmi01,ss,1996,LAN
piazzmi01,ss,1997,LAN
piazzmi01,ss,1998,FLO
piazzmi01,ss,1998,LAN
piazzmi01,ss,1998,NYN
piazzmi01,ss,1999,NYN
piazzmi01,ss,2000,NYN
piazzmi01,ss,2001,NYN
piazzmi01,ss,2002,NYN
piercbi02,as,1953,CHA
piercbi02,as,1955,CHA
piercbi02,as,1956,CHA
piercbi02,as,1957,CHA
piercbi02,as,1958,CHA
piercbi02,as,1959,CHA
piercbi02,as,1961,CHA
piersji01,as,1954,BOS
piersji01,as,1956,BOS
piersji01,gg,1958,BOS
piersji01,gg,1961,CLE
pierzaj01,as,2002,MIN
pierzaj01,as,2006,CHA
pierzaj01,ss,2012,CHA
pinedmi01,as,2011,SEA
pinielo01,as,1972,KCA
pinielo01,roty,1969,KCA
pinsova01,as,1959,CIN
pinsova01,as,1960,CIN
pinsova01,gg,1961,CIN
pizarju01,as,1963,CHA
pizarju01,as,1964,CHA
planked01,hof,1946,Y
plesada01,as,1987,MIL
plesada01,as,1988,MIL
plesada01,as,1989,MIL
pocorbi01,as,1978,ATL
podrejo01,as,1958,LAN
podrejo01,as,1960,LAN
podrejo01,as,1962,LAN
podrejo01,wsmvp,1955,BRO
podsesc01,as,2005,CHA
polanjo01,as,2019,MIN
polanpl01,as,2007,DET
polanpl01,as,2011,PHI
polanpl01,gg,2007,DET
polanpl01,gg,2009,DET
polanpl01,gg,2011,PHI
polanpl01,ss,2007,DET
polleho01,as,1943,SLN
polleho01,as,1946,SLN
polleho01,as,1949,SLN
polloaj01,as,2015,ARI
polloaj01,gg,2015,ARI
pomerdr01,as,2016,SDN
pompeal99,hof,2006,Y
portebo01,as,1954,WS1
porteda02,as,1974,MIL
porteda02,as,1978,KCA
porteda02,as,1979,KCA
porteda02,as,1980,KCA
porteda02,wsmvp,1982,SLN
portuma01,ss,1994,SFN
posadjo01,as,2000,NYA
posadjo01,as,2001,NYA
posadjo01,as,2002,NYA
posadjo01,as,2003,NYA
posadjo01,as,2007,NYA
posadjo01,ss,2000,NYA
posadjo01,ss,2001,NYA
posadjo01,ss,2002,NYA
posadjo01,ss,2003,NYA
posadjo01,ss,2007,NYA
poseybu01,as,2012,SFN
poseybu01,as,2013,SFN
poseybu01,as,2015,SFN
poseybu01,as,2016,SFN
poseybu01,as,2017,SFN
poseybu01,as,2018,SFN
poseybu01,as,2021,SFN
poseybu01,gg,2016,SFN
poseybu01,mvp,2012,SFN
poseybu01,roty,2010,SFN
poseybu01,ss,2012,SFN
poseybu01,ss,2014,SFN
poseybu01,ss,2015,SFN
poseybu01,ss,2017,SFN
poseybu01,ss,2021,SFN
poseycu99,hof,2006,Y
powelbo01,as,1968,BAL
powelbo01,as,1969,BAL
powelbo01,as,1970,BAL
powelbo01,as,1971,BAL
powelbo01,mvp,1970,BAL
powervi01,as,1955,KC1
powervi01,as,1956,KC1
powervi01,as,1959,CLE
powervi01,as,1960,CLE
powervi01,gg,1958,CLE
powervi01,gg,1958,KC1
powervi01,gg,1959,CLE
powervi01,gg,1960,CLE
powervi01,gg,1961,CLE
powervi01,gg,1962,MIN
powervi01,gg,1963,MIN
powervi01,gg,1964,LAA
powervi01,gg,1964,MIN
powervi01,gg,1964,PHI
pradoma01,as,2010,ATL
preslji01,as,1986,SEA
pressry01,as,2019,HOU
pressry01,as,2021,HOU
priceda01,as,2010,TBA
priceda01,as,2011,TBA
priceda01,as,2012,TBA
priceda01,as,2014,TBA
priceda01,as,2015,DET
priorma01,as,2003,CHN
puckeki01,as,1986,MIN
puckeki01,as,1987,MIN
puckeki01,as,1988,MIN
puckeki01,as,1989,MIN
puckeki01,as,1990,MIN
puckeki01,as,1991,MIN
puckeki01,as,1992,MIN
puckeki01,as,1993,MIN
puckeki01,as,1994,MIN
puckeki01,as,1995,MIN
puckeki01,gg,1986,MIN
puckeki01,gg,1987,MIN
puckeki01,gg,1988,MIN
puckeki01,gg,1989,MIN
puckeki01,gg,1991,MIN
puckeki01,gg,1992,MIN
puckeki01,hof,2001,Y
puckeki01,ss,1986,MIN
puckeki01,ss,1987,MIN
puckeki01,ss,1988,MIN
puckeki01,ss,1989,MIN
puckeki01,ss,1992,MIN
puckeki01,ss,1994,MIN
puhlte01,as,1978,HOU
puigya01,as,2014,LAN
pujolal01,as,2001,SLN
pujolal01,as,2003,SLN
pujolal01,as,2004,SLN
pujolal01,as,2005,SLN
pujolal01,as,2006,SLN
pujolal01,as,2007,SLN
pujolal01,as,2008,SLN
pujolal01,as,2009,SLN
pujolal01,as,2010,SLN
pujolal01,as,2015,LAA
pujolal01,as,2022,SLN
pujolal01,gg,2006,SLN
pujolal01,gg,2010,SLN
pujolal01,mvp,2005,SLN
pujolal01,mvp,2008,SLN
pujolal01,mvp,2009,SLN
pujolal01,roty,2001,SLN
pujolal01,ss,2001,SLN
pujolal01,ss,2003,SLN
pujolal01,ss,2004,SLN
pujolal01,ss,2008,SLN
pujolal01,ss,2009,SLN
pujolal01,ss,2010,SLN
purkebo01,as,1958,CIN
purkebo01,as,1961,CIN
purkebo01,as,1962,CIN
putzjj01,as,2007,SEA
quantpa01,as,2001,TOR
quentca01,as,2008,CHA
quentca01,as,2011,CHA
quentca01,ss,2008,CHA
quintjo01,as,2016,CHA
quiseda01,as,1982,KCA
quiseda01,as,1983,KCA
quiseda01,as,1984,KCA
radatdi01,as,1963,BOS
radatdi01,as,1964,BOS
radboch01,hof,1939,Y
radclri01,as,1936,CHA
raderdo02,gg,1970,HOU
raderdo02,gg,1971,HOU
raderdo02,gg,1972,HOU
raderdo02,gg,1973,HOU
raderdo02,gg,1974,HOU
radkebr01,as,1998,MIN
raffeke01,as,1944,PHI
raineti01,as,1981,MON
raineti01,as,1982,MON
raineti01,as,1983,MON
raineti01,as,1984,MON
raineti01,as,1985,MON
raineti01,as,1986,MON
raineti01,as,1987,MON
raineti01,hof,2017,Y
raineti01,ss,1986,MON
ramiral03,as,2014,CHA
ramiral03,ss,2010,CHA
ramiral03,ss,2014,CHA
ramirar01,as,2005,CHN
ramirar01,as,2008,CHN
ramirar01,as,2014,MIL
ramirar01,ss,2011,CHN
ramirha01,as,2008,FLO
ramirha01,as,2009,FLO
ramirha01,as,2010,FLO
ramirha01,roty,2006,FLO
ramirha01,ss,2008,FLO
ramirha01,ss,2009,FLO
ramirjo01,as,2017,CLE
ramirjo01,as,2018,CLE
ramirjo01,as,2021,CLE
ramirjo01,as,2022,CLE
ramirjo01,ss,2017,CLE
ramirjo01,ss,2018,CLE
ramirjo01,ss,2020,CLE
ramirma02,as,1995,CLE
ramirma02,as,1998,CLE
ramirma02,as,1999,CLE
ramirma02,as,2000,CLE
ramirma02,as,2001,BOS
ramirma02,as,2002,BOS
ramirma02,as,2003,BOS
ramirma02,as,2004,BOS
ramirma02,as,2005,BOS
ramirma02,as,2006,BOS
ramirma02,as,2007,BOS
ramirma02,as,2008,BOS
ramirma02,ss,1995,CLE
ramirma02,ss,1999,CLE
ramirma02,ss,2000,CLE
ramirma02,ss,2001,BOS
ramirma02,ss,2002,BOS
ramirma02,ss,2003,BOS
ramirma02,ss,2004,BOS
ramirma02,ss,2005,BOS
ramirma02,ss,2006,BOS
ramirma02,wsmvp,2004,BOS
ramirra01,as,1984,ATL
ramosaj01,as,2016,MIA
ramospe01,as,1959,WS1
ramoswi01,as,2016,WAS
ramoswi01,as,2018,TBA
ramoswi01,ss,2016,WAS
randowi01,as,1976,NYA
randowi01,as,1977,NYA
randowi01,as,1980,NYA
randowi01,as,1981,NYA
randowi01,as,1987,NYA
randowi01,as,1989,LAN
randowi01,ss,1980,NYA
raschvi01,as,1948,NYA
raschvi01,as,1949,NYA
raschvi01,as,1950,NYA
raschvi01,as,1952,NYA
rawlesh01,as,1986,PHI
rayjo01,as,1988,CAL
rayjo01,ss,1983,PIT
raymocl01,as,1966,HOU
rayro02,as,2017,ARI
realmjt01,as,2018,MIA
realmjt01,as,2019,PHI
realmjt01,as,2021,PHI
realmjt01,gg,2019,PHI
realmjt01,ss,2018,MIA
realmjt01,ss,2019,PHI
reardje01,as,1985,MON
reardje01,as,1986,MON
reardje01,as,1988,MIN
reardje01,as,1991,BOS
reddijo01,gg,2012,OAK
redmama01,as,2006,KCA
reedri01,as,1998,NYN
reedri01,as,2001,NYN
reedro01,as,1968,ATL
reesepe01,as,1942,BRO
reesepe01,as,1946,BRO
reesepe01,as,1947,BRO
reesepe01,as,1948,BRO
reesepe01,as,1949,BRO
reesepe01,as,1950,BRO
reesepe01,as,1951,BRO
reesepe01,as,1952,BRO
reesepe01,as,1953,BRO
reesepe01,as,1954,BRO
reesepe01,hof,1984,Y
reesepo01,gg,1999,CIN
reesepo01,gg,2000,CIN
reganph01,as,1966,LAN
reisepe01,as,1941,BRO
reisepe01,as,1942,BRO
reisepe01,as,1946,BRO
reitzke01,as,1980,SLN
reitzke01,gg,1975,SLN
remlimi01,as,2002,ATL
remyje01,as,1978,BOS
rendoan01,as,2019,WAS
rendoan01,ss,2014,WAS
rendoan01,ss,2019,WAS
renteed01,as,1998,FLO
renteed01,as,2000,SLN
renteed01,as,2003,SLN
renteed01,as,2004,SLN
renteed01,as,2006,ATL
renteed01,gg,2002,SLN
renteed01,gg,2003,SLN
renteed01,ss,2000,SLN
renteed01,ss,2002,SLN
renteed01,ss,2003,SLN
renteed01,wsmvp,2010,SFN
repulri01,as,1956,SLN
reuscri01,as,1977,CHN
reuscri01,as,1987,PIT
reuscri01,as,1989,SFN
reuscri01,gg,1985,PIT
reuscri01,gg,1987,PIT
reuscri01,gg,1987,SFN
reussje01,as,1975,PIT
reussje01,as,1980,LAN
reyesal02,as,2021,SLN
reyesjo01,as,2006,NYN
reyesjo01,as,2007,NYN
reyesjo01,as,2010,NYN
reyesjo01,as,2011,NYN
reyesjo01,ss,2006,NYN
reynoal01,as,1945,CLE
reynoal01,as,1949,NYA
reynoal01,as,1950,NYA
reynoal01,as,1952,NYA
reynoal01,as,1953,NYA
reynoal01,as,1954,NYA
reynobr01,as,2021,PIT
reynocr01,as,1978,SEA
reynocr01,as,1979,HOU
reynoha01,as,1987,SEA
reynoha01,as,1988,SEA
reynoha01,gg,1988,SEA
reynoha01,gg,1989,SEA
reynoha01,gg,1990,SEA
reynosh01,as,2000,HOU
rhodear01,as,2010,CIN
rhoderi01,as,1976,LAN
rhoderi01,as,1986,PIT
rhoderi01,ss,1984,PIT
rhoderi01,ss,1985,PIT
rhoderi01,ss,1986,PIT
ricede01,as,1953,SLN
riceji01,as,1977,BOS
riceji01,as,1978,BOS
riceji01,as,1979,BOS
riceji01,as,1980,BOS
riceji01,as,1983,BOS
riceji01,as,1984,BOS
riceji01,as,1985,BOS
riceji01,as,1986,BOS
riceji01,hof,2009,Y
riceji01,mvp,1978,BOS
riceji01,ss,1983,BOS
riceji01,ss,1984,BOS
ricesa01,hof,1963,Y
richabo01,as,1957,NYA
